[Tue Aug 21 00:17:05 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:05 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:06 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:06 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:06 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:06 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:32 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:32 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:33 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:33 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:33 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:33 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteEngine', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:56 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteCond', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:56 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteCond', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:57 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteCond', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:17:57 2012] [alert] [client 127.0.0.1] /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/.htaccess: Invalid command 'RewriteCond', perhaps misspelled or defined by a module not included in the server configuration
[Tue Aug 21 00:19:20 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:19:47 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:20:06 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:10 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:10 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:11 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:11 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:11 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:11 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:12 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:12 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:12 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:12 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:12 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:13 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:13 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:13 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:13 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:13 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:21 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:21 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:21 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:21 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:21 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:22:22 2012] [error] [client 127.0.0.1] PHP Fatal error:  Class 'Controller' not found in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/site/controllers/PlayerEdit.php on line 3
[Tue Aug 21 00:23:44 2012] [error] [client 127.0.0.1] PHP Catchable fatal error:  Object of class stdClass could not be converted to string in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/fabrico/libs/Injector.php on line 32
[Tue Aug 21 00:25:11 2012] [error] [client 127.0.0.1] PHP Catchable fatal error:  Object of class stdClass could not be converted to string in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/fabrico/libs/Injector.php on line 32
[Tue Aug 21 00:25:11 2012] [error] [client 127.0.0.1] PHP Catchable fatal error:  Object of class stdClass could not be converted to string in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/fabrico/libs/Injector.php on line 32
[Tue Aug 21 00:25:34 2012] [error] [client 127.0.0.1] PHP Catchable fatal error:  Object of class stdClass could not be converted to string in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/fabrico/libs/Injector.php on line 32
[Tue Aug 21 00:25:34 2012] [error] [client 127.0.0.1] PHP Catchable fatal error:  Object of class stdClass could not be converted to string in /home/krasimir/Work/Krasimir/futbol.krasimirtsonev.com/fabrico/libs/Injector.php on line 32
